service_id,date,exception_type
12280386,20170912,1
12280386,20170913,1
12280386,20170914,1
12280386,20170915,1
12280386,20170919,1
12280386,20170920,1
12280386,20170921,1
12280386,20170922,1
12280386,20170926,1
12280386,20170927,1
12280386,20170928,1
12280386,20170929,1
12280386,20171024,1
12280386,20171025,1
12280386,20171026,1
12280386,20171027,1
12280386,20171031,1
12280386,20171103,1
2280383,20170508,1
2280383,20170514,1
2280383,20170521,1
2280383,20170525,1
2280383,20170528,1
2280383,20171001,1
2280383,20171008,1
2280383,20171015,1
2280383,20171022,1
2280383,20171029,1
2280383,20171101,1
12280387,20171003,1
12280387,20171004,1
12280387,20171005,1
12280387,20171006,1
12280387,20171010,1
12280387,20171011,1
12280387,20171012,1
12280387,20171013,1
12280387,20171017,1
12280387,20171018,1
12280387,20171019,1
12280387,20171020,1
2280382,20170507,1
12280388,20170704,1
12280388,20170705,1
12280388,20170706,1
12280388,20170707,1
12280388,20170711,1
12280388,20170712,1
12280388,20170713,1
12280388,20170718,1
12280388,20170719,1
12280388,20170720,1
12280388,20170721,1
12280388,20170725,1
12280388,20170726,1
12280388,20170727,1
12280388,20170728,1
12280388,20170801,1
12280389,20170604,1
12280389,20170605,1
12280389,20170611,1
12280389,20170618,1
12280389,20170625,1
12280389,20170702,1
12280389,20170709,1
12280389,20170715,1
12280389,20170716,1
12280389,20170723,1
12280389,20170730,1
12280389,20170806,1
12280389,20170813,1
12280389,20170820,1
12280389,20170827,1
12280389,20170903,1
12280389,20170910,1
12280389,20170917,1
12280389,20170924,1
2280390,20170506,1
2280390,20170513,1
2280390,20170520,1
2280390,20170527,1
2280390,20170930,1
2280390,20171007,1
2280390,20171014,1
2280390,20171021,1
2280390,20171028,1
12280392,20170805,1
12280392,20170812,1
12280392,20170815,1
12280392,20170819,1
12280392,20170826,1
12280393,20170506,1
12280393,20170513,1
12280393,20170520,1
12280393,20170525,1
12280393,20170603,1
12280393,20170610,1
12280393,20170617,1
12280393,20170624,1
12280393,20170701,1
12280393,20170902,1
12280393,20170909,1
12280393,20170916,1
12280393,20170923,1
12280393,20170930,1
12280393,20171028,1
12280393,20171101,1
12280390,20170507,1
12280390,20170514,1
12280390,20170521,1
12280390,20170528,1
12280390,20171001,1
12280390,20171008,1
12280390,20171015,1
12280390,20171022,1
12280390,20171029,1
12280391,20170527,1
12280391,20170708,1
12280391,20170714,1
12280391,20170722,1
12280391,20170729,1
2280392,20170804,1
2280392,20170811,1
2280392,20170814,1
2280392,20170818,1
2280392,20170825,1
2280391,20170526,1
2280391,20170707,1
2280391,20170713,1
2280391,20170721,1
2280391,20170728,1
12280394,20171007,1
12280394,20171014,1
12280394,20171021,1
2280394,20171006,1
2280394,20171013,1
2280394,20171020,1
2280393,20170505,1
2280393,20170512,1
2280393,20170519,1
2280393,20170524,1
2280393,20170602,1
2280393,20170609,1
2280393,20170616,1
2280393,20170623,1
2280393,20170630,1
2280393,20170901,1
2280393,20170908,1
2280393,20170915,1
2280393,20170922,1
2280393,20170929,1
2280393,20171027,1
2280393,20171031,1
