service_id,date,exception_type
12280303,20170803,1
12280303,20170804,1
12280303,20170808,1
12280303,20170809,1
12280303,20170810,1
12280303,20170811,1
12280303,20170817,1
12280303,20170818,1
12280303,20170822,1
12280303,20170823,1
12280303,20170824,1
12280303,20170825,1
12280303,20170829,1
12280303,20170830,1
12280303,20170831,1
12280303,20170901,1
12280306,20171007,1
12280306,20171014,1
12280306,20171021,1
2280299,20170605,1
2280299,20170611,1
2280299,20170618,1
2280299,20170625,1
2280299,20170702,1
2280299,20170709,1
2280299,20170716,1
2280299,20170723,1
2280299,20170730,1
2280299,20170806,1
2280299,20170813,1
2280299,20170815,1
2280299,20170820,1
2280299,20170827,1
2280299,20170903,1
2280299,20170910,1
2280299,20170917,1
2280299,20170924,1
2280298,20170508,1
2280298,20170514,1
2280298,20170521,1
2280298,20170525,1
2280298,20170528,1
2280298,20171001,1
2280298,20171008,1
2280298,20171015,1
2280298,20171022,1
2280298,20171029,1
2280298,20171101,1
12280305,20170604,1
12280305,20170605,1
12280305,20170611,1
12280305,20170618,1
12280305,20170625,1
12280305,20170702,1
12280305,20170709,1
12280305,20170715,1
12280305,20170716,1
12280305,20170723,1
12280305,20170730,1
12280305,20170806,1
12280305,20170813,1
12280305,20170820,1
12280305,20170827,1
12280305,20170903,1
12280305,20170910,1
12280305,20170917,1
12280305,20170924,1
