service_id,date,exception_type
2280400,20170521,1
2280400,20170525,1
2280400,20170528,1
2280400,20171001,1
2280400,20171008,1
2280400,20171015,1
2280400,20171022,1
2280400,20171029,1
2280400,20171101,1
2280409,20170505,1
2280409,20170512,1
2280409,20170519,1
2280409,20170524,1
2280409,20171006,1
2280409,20171013,1
2280409,20171020,1
2280408,20170506,1
2280408,20170513,1
2280408,20170520,1
2280408,20170527,1
2280408,20170930,1
2280408,20171007,1
2280408,20171014,1
2280408,20171021,1
2280408,20171028,1
2280407,20170603,1
2280407,20170610,1
2280407,20170617,1
2280407,20170624,1
2280407,20170701,1
2280407,20170708,1
2280407,20170715,1
2280407,20170722,1
2280407,20170729,1
2280407,20170805,1
2280407,20170812,1
2280407,20170819,1
2280407,20170826,1
2280407,20170902,1
2280407,20170909,1
2280407,20170916,1
2280407,20170923,1
12280410,20170805,1
12280410,20170812,1
12280410,20170815,1
12280410,20170819,1
12280410,20170826,1
12280411,20170603,1
12280411,20170610,1
12280411,20170617,1
12280411,20170624,1
12280411,20170701,1
12280411,20170902,1
12280411,20170909,1
12280411,20170916,1
12280411,20170923,1
12280411,20170930,1
12280411,20171028,1
12280411,20171101,1
12280412,20170527,1
12280412,20170708,1
12280412,20170714,1
12280412,20170722,1
12280412,20170729,1
