service_id,date,exception_type
2280316,20170704,1
2280316,20170705,1
2280316,20170706,1
2280316,20170710,1
2280316,20170711,1
2280316,20170712,1
2280316,20170717,1
2280316,20170718,1
2280316,20170719,1
2280316,20170720,1
2280316,20170724,1
2280316,20170725,1
2280316,20170726,1
2280316,20170727,1
2280316,20170731,1
2280315,20170801,1
2280315,20170802,1
2280315,20170803,1
2280315,20170807,1
2280315,20170808,1
2280315,20170809,1
2280315,20170810,1
2280315,20170816,1
2280315,20170817,1
2280315,20170821,1
2280315,20170822,1
2280315,20170823,1
2280315,20170824,1
2280315,20170828,1
2280315,20170829,1
2280315,20170830,1
2280315,20170831,1
2280314,20170504,1
2280314,20170509,1
2280314,20170510,1
2280314,20170511,1
2280314,20170515,1
2280314,20170516,1
2280314,20170517,1
2280314,20170518,1
2280314,20170522,1
2280314,20170523,1
2280314,20170529,1
2280314,20170530,1
2280314,20170531,1
2280314,20170601,1
2280314,20170606,1
2280314,20170607,1
2280314,20170608,1
2280314,20170612,1
2280314,20170613,1
2280314,20170614,1
2280314,20170615,1
2280314,20170619,1
2280314,20170620,1
2280314,20170622,1
2280314,20170626,1
2280314,20170627,1
2280314,20170628,1
2280314,20170629,1
2280314,20170904,1
2280314,20170905,1
2280314,20170906,1
2280314,20170907,1
2280314,20170911,1
2280314,20170912,1
2280314,20170913,1
2280314,20170914,1
2280314,20170918,1
2280314,20170919,1
2280314,20170920,1
2280314,20170921,1
2280314,20170925,1
2280314,20170926,1
2280314,20170927,1
2280314,20170928,1
2280314,20171023,1
2280314,20171024,1
2280314,20171025,1
2280314,20171026,1
2280314,20171030,1
2280314,20171102,1
2280313,20171002,1
2280313,20171003,1
2280313,20171004,1
2280313,20171005,1
2280313,20171009,1
2280313,20171010,1
2280313,20171011,1
2280313,20171012,1
2280313,20171016,1
2280313,20171017,1
2280313,20171018,1
2280313,20171019,1
2280312,20170605,1
2280312,20170611,1
2280312,20170618,1
2280312,20170625,1
2280312,20170702,1
2280312,20170709,1
2280312,20170716,1
2280312,20170723,1
2280312,20170730,1
2280312,20170806,1
2280312,20170813,1
2280312,20170815,1
2280312,20170820,1
2280312,20170827,1
2280312,20170903,1
2280312,20170910,1
2280312,20170917,1
2280312,20170924,1
2280311,20170508,1
2280311,20170514,1
2280311,20170521,1
2280311,20170525,1
2280311,20170528,1
2280311,20171001,1
2280311,20171008,1
2280311,20171015,1
2280311,20171022,1
2280311,20171029,1
2280311,20171101,1
12280310,20170508,1
2280310,20170507,1
12280311,20170509,1
12280311,20170515,1
12280311,20170522,1
12280311,20170526,1
12280311,20170529,1
12280311,20171002,1
12280311,20171009,1
12280311,20171016,1
12280311,20171023,1
12280311,20171030,1
12280311,20171102,1
12280312,20170606,1
12280312,20170612,1
12280312,20170619,1
12280312,20170626,1
12280312,20170703,1
12280312,20170710,1
12280312,20170717,1
12280312,20170724,1
12280312,20170731,1
12280312,20170807,1
12280312,20170814,1
12280312,20170816,1
12280312,20170821,1
12280312,20170828,1
12280312,20170904,1
12280312,20170911,1
12280312,20170918,1
12280312,20170925,1
12280313,20171003,1
12280313,20171004,1
12280313,20171005,1
12280313,20171006,1
12280313,20171010,1
12280313,20171011,1
12280313,20171012,1
12280313,20171013,1
12280313,20171017,1
12280313,20171018,1
12280313,20171019,1
12280313,20171020,1
