service_id,date,exception_type
2280272,20170520,1
2280272,20170527,1
2280272,20170930,1
2280272,20171007,1
2280272,20171014,1
2280272,20171021,1
2280272,20171028,1
12280274,20170805,1
12280274,20170812,1
12280274,20170815,1
12280274,20170819,1
12280274,20170826,1
12280271,20170505,1
12280271,20170510,1
12280271,20170511,1
12280271,20170512,1
12280271,20170516,1
12280271,20170517,1
12280271,20170518,1
12280271,20170519,1
12280271,20170523,1
12280271,20170524,1
12280271,20170530,1
12280271,20170531,1
12280271,20170601,1
12280271,20170602,1
12280271,20170607,1
12280271,20170608,1
12280271,20170609,1
12280271,20170613,1
12280271,20170614,1
12280271,20170615,1
12280271,20170616,1
12280271,20170620,1
12280271,20170621,1
12280271,20170622,1
12280271,20170623,1
12280271,20170627,1
12280271,20170628,1
12280271,20170629,1
12280271,20170630,1
12280271,20170905,1
12280271,20170906,1
12280271,20170907,1
12280271,20170908,1
12280271,20170912,1
12280271,20170913,1
12280271,20170914,1
12280271,20170915,1
12280271,20170919,1
12280271,20170920,1
12280271,20170921,1
12280271,20170922,1
12280271,20170926,1
12280271,20170927,1
12280271,20170928,1
12280271,20170929,1
12280271,20171024,1
12280271,20171025,1
12280271,20171026,1
12280271,20171027,1
12280271,20171031,1
12280271,20171103,1
12280272,20170507,1
12280272,20170514,1
12280272,20170521,1
12280272,20170528,1
12280272,20171001,1
12280272,20171008,1
12280272,20171015,1
12280272,20171022,1
12280272,20171029,1
12280270,20170704,1
12280270,20170705,1
12280270,20170706,1
12280270,20170707,1
12280270,20170711,1
12280270,20170712,1
12280270,20170713,1
12280270,20170718,1
12280270,20170719,1
12280270,20170720,1
12280270,20170721,1
12280270,20170725,1
12280270,20170726,1
12280270,20170727,1
12280270,20170728,1
12280270,20170801,1
