service_id,date,exception_type
12280327,20170629,1
12280327,20170630,1
12280327,20170905,1
12280327,20170906,1
12280327,20170907,1
12280327,20170908,1
12280327,20170912,1
12280327,20170913,1
12280327,20170914,1
12280327,20170915,1
12280327,20170919,1
12280327,20170920,1
12280327,20170921,1
12280327,20170922,1
12280327,20170926,1
12280327,20170927,1
12280327,20170928,1
12280327,20170929,1
12280327,20171024,1
12280327,20171025,1
12280327,20171026,1
12280327,20171027,1
12280327,20171031,1
12280327,20171103,1
12280328,20170802,1
12280328,20170803,1
12280328,20170804,1
12280328,20170808,1
12280328,20170809,1
12280328,20170810,1
12280328,20170811,1
12280328,20170817,1
12280328,20170818,1
12280328,20170822,1
12280328,20170823,1
12280328,20170824,1
12280328,20170825,1
12280328,20170829,1
12280328,20170830,1
12280328,20170831,1
12280328,20170901,1
12280325,20170509,1
12280325,20170515,1
12280325,20170522,1
12280325,20170526,1
12280325,20170529,1
12280325,20171002,1
12280325,20171009,1
12280325,20171016,1
12280325,20171023,1
12280325,20171030,1
12280325,20171102,1
12280326,20170508,1
2280332,20170603,1
2280332,20170604,1
2280332,20170610,1
2280332,20170617,1
2280332,20170624,1
2280332,20170701,1
2280332,20170708,1
2280332,20170714,1
2280332,20170715,1
2280332,20170722,1
2280332,20170729,1
2280332,20170805,1
2280332,20170812,1
2280332,20170819,1
2280332,20170826,1
2280332,20170902,1
2280332,20170909,1
2280332,20170916,1
2280332,20170923,1
2280331,20170506,1
2280331,20170513,1
2280331,20170520,1
2280331,20170527,1
2280331,20170930,1
2280331,20171007,1
2280331,20171014,1
2280331,20171021,1
2280331,20171028,1
12280329,20171003,1
12280329,20171004,1
12280329,20171005,1
12280329,20171006,1
12280329,20171010,1
12280329,20171011,1
12280329,20171012,1
12280329,20171013,1
12280329,20171017,1
12280329,20171018,1
12280329,20171019,1
12280329,20171020,1
2280330,20170703,1
2280330,20170704,1
2280330,20170705,1
2280330,20170706,1
2280330,20170710,1
2280330,20170711,1
2280330,20170712,1
2280330,20170717,1
2280330,20170718,1
2280330,20170719,1
2280330,20170720,1
2280330,20170724,1
2280330,20170725,1
2280330,20170726,1
2280330,20170727,1
2280330,20170731,1
