trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
10622802830651521,12:37:00,12:37:00,1783,3,,
10622802830651521,12:38:00,12:38:00,1659,4,,
10722802780651521,17:06:00,17:06:00,1752,1,,
10722802780651521,17:08:00,17:08:00,1718,2,,
10722802780651521,17:09:00,17:09:00,1783,3,,
10722802780651521,17:10:00,17:10:00,1659,4,,
10722802790651521,14:19:00,14:19:00,1752,1,,
10722802790651521,14:21:00,14:21:00,1718,2,,
10722802790651521,14:22:00,14:22:00,1783,3,,
10722802790651521,14:23:00,14:23:00,1659,4,,
10722802800651521,12:40:00,12:40:00,1752,1,,
10722802800651521,12:42:00,12:42:00,1718,2,,
10722802800651521,12:43:00,12:43:00,1783,3,,
10722802800651521,12:44:00,12:44:00,1659,4,,
10722802810651521,16:10:00,16:10:00,1752,1,,
10722802810651521,16:11:00,16:11:00,1718,2,,
10722802810651521,16:12:00,16:12:00,1783,3,,
10722802810651521,16:13:00,16:13:00,1659,4,,
10722802820651521,16:10:00,16:10:00,1752,1,,
10722802820651521,16:11:00,16:11:00,1718,2,,
10722802820651521,16:12:00,16:12:00,1783,3,,
10722802820651521,16:13:00,16:13:00,1659,4,,
10722802830651521,12:39:00,12:39:00,1752,1,,
10722802830651521,12:40:00,12:40:00,1718,2,,
10722802830651521,12:41:00,12:41:00,1783,3,,
10722802830651521,12:42:00,12:42:00,1659,4,,
10822802780651521,17:11:00,17:11:00,1752,1,,
10822802780651521,17:13:00,17:13:00,1718,2,,
10822802780651521,17:14:00,17:14:00,1783,3,,
10822802780651521,17:15:00,17:15:00,1659,4,,
10822802790651521,14:24:00,14:24:00,1752,1,,
10822802790651521,14:26:00,14:26:00,1718,2,,
10822802790651521,14:27:00,14:27:00,1783,3,,
10822802790651521,14:28:00,14:28:00,1659,4,,
10822802800651521,12:45:00,12:45:00,1752,1,,
10822802800651521,12:46:00,12:46:00,1718,2,,
10822802800651521,12:47:00,12:47:00,1783,3,,
10822802800651521,12:48:00,12:48:00,1659,4,,
10822802810651521,16:15:00,16:15:00,1752,1,,
10822802810651521,16:17:00,16:17:00,1718,2,,
10822802810651521,16:18:00,16:18:00,1783,3,,
10822802810651521,16:19:00,16:19:00,1659,4,,
10822802820651521,16:15:00,16:15:00,1752,1,,
10822802820651521,16:17:00,16:17:00,1718,2,,
10822802820651521,16:18:00,16:18:00,1783,3,,
10822802820651521,16:19:00,16:19:00,1659,4,,
10822802830651521,12:43:00,12:43:00,1752,1,,
10822802830651521,12:44:00,12:44:00,1718,2,,
10822802830651521,12:45:00,12:45:00,1783,3,,
10822802830651521,12:47:00,12:47:00,1659,4,,
10922802780651521,17:16:00,17:16:00,1752,1,,
10922802780651521,17:18:00,17:18:00,1718,2,,
10922802780651521,17:19:00,17:19:00,1783,3,,
10922802780651521,17:20:00,17:20:00,1659,4,,
10922802790651521,14:29:00,14:29:00,1752,1,,
10922802790651521,14:31:00,14:31:00,1718,2,,
10922802790651521,14:32:00,14:32:00,1783,3,,
10922802790651521,14:33:00,14:33:00,1659,4,,
10922802800651521,12:49:00,12:49:00,1752,1,,
10922802800651521,12:50:00,12:50:00,1718,2,,
10922802800651521,12:51:00,12:51:00,1783,3,,
10922802800651521,12:52:00,12:52:00,1659,4,,
10922802810651521,16:21:00,16:21:00,1752,1,,
10922802810651521,16:22:00,16:22:00,1718,2,,
10922802810651521,16:23:00,16:23:00,1783,3,,
10922802810651521,16:24:00,16:24:00,1659,4,,
10922802820651521,16:21:00,16:21:00,1752,1,,
10922802820651521,16:22:00,16:22:00,1718,2,,
10922802820651521,16:23:00,16:23:00,1783,3,,
10922802820651521,16:24:00,16:24:00,1659,4,,
10922802830651521,12:47:00,12:47:00,1752,1,,
10922802830651521,12:49:00,12:49:00,1718,2,,
10922802830651521,12:50:00,12:50:00,1783,3,,
10922802830651521,12:51:00,12:51:00,1659,4,,
11022802780651521,17:21:00,17:21:00,1752,1,,
11022802780651521,17:23:00,17:23:00,1718,2,,
11022802780651521,17:24:00,17:24:00,1783,3,,
11022802780651521,17:25:00,17:25:00,1659,4,,
11022802790651521,14:34:00,14:34:00,1752,1,,
11022802790651521,14:36:00,14:36:00,1718,2,,
11022802790651521,14:37:00,14:37:00,1783,3,,
11022802790651521,14:38:00,14:38:00,1659,4,,
11022802800651521,12:53:00,12:53:00,1752,1,,
11022802800651521,12:54:00,12:54:00,1718,2,,
11022802800651521,12:55:00,12:55:00,1783,3,,
11022802800651521,12:57:00,12:57:00,1659,4,,
11022802810651521,16:26:00,16:26:00,1752,1,,
11022802810651521,16:28:00,16:28:00,1718,2,,
11022802810651521,16:29:00,16:29:00,1783,3,,
11022802810651521,16:30:00,16:30:00,1659,4,,
11022802820651521,16:26:00,16:26:00,1752,1,,
11022802820651521,16:28:00,16:28:00,1718,2,,
11022802820651521,16:29:00,16:29:00,1783,3,,
11022802820651521,16:30:00,16:30:00,1659,4,,
11022802830651521,12:52:00,12:52:00,1752,1,,
11022802830651521,12:53:00,12:53:00,1718,2,,
11022802830651521,12:54:00,12:54:00,1783,3,,
11022802830651521,12:55:00,12:55:00,1659,4,,
